"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-Q3","2025-M07","2025-M08","2025-M09","2025-M10"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP01.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Quarterly","Units","","99.43673646855463","","","","104.3333333333333","","","","106.7333333333333","","","","109.6","","","","","115.9666666666667","","","","129.7666666666667","","","","130.6333333333333","","","","142.8666666666667","","","","","182.9666666666667","","","","207.8666666666667","","","","223.5333333333333","","","","236.1","","","","","270.5333333333333","","","","279.3333333333333","","","","287.9333333333333","","","","292.8333333333333","","","","297.2","","","","301.5","","","","294.4333333333333","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","2.13629421009431","","","","2.961908254777238","","","","2.351012359070053","","","","1.515315207527398","","","","","4.038692718387842","","","","7.832254085723127","","","","11.47439851943245","","","","15.63358778625948","","","","","19.8853349426674","","","","20.78924792679436","","","","20.47592695074703","","","","18.48428835489839","","","","","19.6576894034735","","","","25.52083333333331","","","","26.57326596233352","","","","26.14218854468464","","","","23.93773664282707","","","","17.14447378347794","","","","14.87933224460169","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Quarterly","Units","","106.5290206786327","","","","107.1333333333333","","","","108.0333333333333","","","","108.7333333333333","","","","","111.0333333333333","","","","117.7333333333333","","","","125.3333333333333","","","","134.3666666666667","","","","","149.2333333333333","","","","163.6333333333333","","","","175.0333333333333","","","","185.2333333333333","","","","","199.0666666666667","","","","211","","","","218.8","","","","227.4666666666667","","","","234.6333333333333","","","","241.1","","","","247.4","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Period average, Period-over-period percent change","Quarterly","Units","","0.001111125570426048","","","","0.01493140013955833","","","","0","","","","12.71523178807947","","","","","0","","","","0","","","","0","","","","11.33960047003525","","","","","0","","","","0","","","","0","","","","0","","","","","12.24274406332454","","","","5.453690644099671","","","","0","","","","0","","","","7.430524595036424","","","","3.458292986581809","","","","0","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","19.95984379097573","","","","19.97775547525895","","","","19.97775547525895","","","","12.73331434512016","","","","","12.73206175035598","","","","12.71523178807947","","","","12.71523178807947","","","","11.33960047003525","","","","","11.33960047003525","","","","11.33960047003525","","","","11.33960047003525","","","","0","","","","","12.24274406332454","","","","18.36411609498681","","","","18.36411609498681","","","","18.36411609498681","","","","13.28945306378312","","","","11.14578689255461","","","","11.14578689255461","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP02.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","10.59555224816283","","","","4.661241722143459","","","","3.095776960663194","","","","3.278346339798184","","","","","2.636245506230707","","","","4.327755337564918","","","","10.37816320727896","","","","14.24095699230992","","","","","14.02318348883232","","","","30.66924778761066","","","","54.86862442040185","","","","71.60309149837943","","","","","88.49491693528395","","","","78.53968253968254","","","","41.71656686626747","","","","30.23390963242774","","","","26.25624835569586","","","","15.89615931721195","","","","24.57746478873239","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","4.311304814418956","","","","2.761384179016418","","","","3.229233564990886","","","","2.247988581726124","","","","","4.228249378438211","","","","9.89421281891724","","","","16.01357605677261","","","","23.57449417535261","","","","","34.40408285800061","","","","38.98640996602493","","","","39.65425531914895","","","","37.85661126271391","","","","","33.39289702926072","","","","28.94683234874723","","","","25.00476099790518","","","","22.80007198128491","","","","17.86671131949092","","","","14.2654028436019","","","","13.07129798903108","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP08.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Communication","Period average, Period-over-period percent change","Quarterly","Units","","-0.105501741180757","","","","0.1053744376688822","","","","0.09569377990430622","","","","0.3824091778202677","","","","","0.1904761904761905","","","","0.09505703422053232","","","","0.1899335232668566","","","","0.2843601895734597","","","","","0.5356017643352552","","","","0.4387339392039485","","","","0.3744149765990641","","","","0.435188063413149","","","","","12.34911792014856","","","","0.4958677685950413","","","","0.2467105263157895","","","","4.156412359857834","","","","7.351010763980019","","","","0.1222792858889949","","","","0.07327796775769417","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP08.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Communication","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","1.493683709862469","","","","-0.04446853691145824","","","","0.05981621204631703","","","","0.4782292831126376","","","","","0.7759367544762336","","","","0.7655502392344498","","","","0.8604206500956023","","","","0.7619047619047619","","","","","1.108998732572909","","","","1.456157011712536","","","","1.64296998420218","","","","1.795841209829868","","","","","13.75744280789718","","","","13.82215288611548","","","","13.67733913584088","","","","17.88919839059118","","","","12.64462809917355","","","","12.22587719298248","","","","12.0317199890621","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP02.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change","Quarterly","Units","","1.370770842823077","","","","0.5759759470159817","","","","1.471436814772072","","","","-0.1705999431333523","","","","","0.7405297636001426","","","","2.233531241164801","","","","7.356194690265516","","","","3.323029366306028","","","","","0.5484916479680628","","","","17.15844284651627","","","","27.23809523809524","","","","14.48769128409845","","","","","10.44602644195846","","","","10.97079715864246","","","","0.9957325746799431","","","","5.211267605633803","","","","7.072735385988387","","","","1.864971869139415","","","","8.560908254065664","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP09.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Recreation and culture","Period average, Period-over-period percent change","Quarterly","Units","","0.02161168197446142","","","","1.191687767964776","","","","6.823925863521483","","","","6.12513144058888","","","","","3.938568243745354","","","","10.03336510962819","","","","1.342863331167446","","","","9.681555888010257","","","","","6.098986749805124","","","","5.950413223140496","","","","5.286878141792356","","","","2.189660849522538","","","","","20.34799420009667","","","","17.32262382864791","","","","1.369237790963031","","","","2.397568662764521","","","","5.056612069913181","","","","8.454535942241278","","","","1.456825856246975","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP09.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Recreation and culture","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","4.563686782573891","","","","5.544159505441982","","","","12.02591796967715","","","","14.74280527481227","","","","","19.23626000403828","","","","29.65459140690817","","","","23.00210304942169","","","","27.12410205598216","","","","","29.76644423260245","","","","24.95126705653021","","","","29.81406283393887","","","","20.94699922057675","","","","","37.1900826446281","","","","51.91540994973131","","","","46.26275930194267","","","","46.560335105526","","","","27.93842034805892","","","","18.26791419443178","","","","18.37010355695633","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","5.791949422859846","","","","4.845966317260478","","","","1.964306558726567","","","","2.567039632082687","","","","","6.121060626710169","","","","15.5517922664409","","","","21.62692847124825","","","","30.76496674057649","","","","","46.1825947677522","","","","46.80019540791396","","","","46.1023985239853","","","","40.86477320898681","","","","","37.71000730460194","","","","36.33943427620633","","","","35.31176006314124","","","","33.41859765272348","","","","20.93886752420102","","","","17.37856968513548","","","","14.10405972935138","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP09.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Recreation and culture","Index","Quarterly","Units","","117.3021249256977","","","","118.7","","","","126.8","","","","134.5666666666667","","","","","139.8666666666667","","","","153.9","","","","155.9666666666667","","","","171.0666666666667","","","","","181.5","","","","192.3","","","","202.4666666666667","","","","206.9","","","","","249","","","","292.1333333333333","","","","296.1333333333333","","","","303.2333333333333","","","","318.5666666666667","","","","345.5","","","","350.5333333333333","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Period average, Period-over-period percent change","Quarterly","Units","","0.4013732043387657","","","","0.3889986525515687","","","","0.4528729125388903","","","","1.042547196393322","","","","","0.9760178471835195","","","","1.353217343275311","","","","2.452316076294279","","","","5.425531914893618","","","","","5.625630676084815","","","","2.603295915930236","","","","6.028864059590293","","","","1.009879253567552","","","","","10.25863942621167","","","","7.175241474472679","","","","5.352216295751334","","","","7.611731843575455","","","","8.468526930564567","","","","12.50373915644627","","","","2.64557298590803","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP12.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Period-over-period percent change","Quarterly","Units","","-0.007805159438666743","","","","0.5672872156427465","","","","1.60959906350597","","","","0.662442396313393","","","","","1.545064377682403","","","","4.95914342068191","","","","4.241610738254979","","","","5.15065670873039","","","","","9.527308351702204","","","","6.663685152057221","","","","4.19287211740044","","","","3.883299798792736","","","","","6.895215959713364","","","","5.218336655191157","","","","3.78853108317546","","","","3.932304629168741","","","","2.809706257982136","","","","2.981366459627329","","","","2.231604342581408","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Index","Quarterly","Units","","117.3103310595413","","","","117.7666666666667","","","","118.3","","","","119.5333333333333","","","","","120.7","","","","122.3333333333333","","","","125.3333333333333","","","","132.1333333333333","","","","","139.5666666666667","","","","143.2","","","","151.8333333333333","","","","153.3666666666667","","","","","169.1","","","","181.2333333333333","","","","190.9333333333333","","","","205.4666666666667","","","","222.8666666666667","","","","250.7333333333333","","","","257.3666666666667","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Index","Quarterly","Units","","117.6643598633977","","","","118.1","","","","118.8333333333333","","","","120.2666666666667","","","","","124.8666666666667","","","","136.4666666666667","","","","144.5333333333333","","","","157.2666666666667","","","","","182.5333333333333","","","","200.3333333333333","","","","211.1666666666667","","","","221.5333333333333","","","","","251.3666666666667","","","","273.1333333333333","","","","285.7333333333333","","","","295.5666666666667","","","","304","","","","320.6","","","","326.0333333333333","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","4.401756928716733","","","","4.640609429895191","","","","5.891551975904413","","","","5.887122947294373","","","","","8.849226099338615","","","","13.23268206039076","","","","14.41887561899214","","","","18.78201479795106","","","","","30.21064301552103","","","","33.01960784313725","","","","37.27087576374746","","","","34.66698610445621","","","","","33.01404853128991","","","","29.38286163522011","","","","26.13130563798222","","","","25.35136096779932","","","","16.53064490318449","","","","15.20583320674466","","","","12.49816203499484","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP12.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Index","Quarterly","Units","","113.2575046553343","","","","113.9","","","","115.7333333333333","","","","116.5","","","","","118.3","","","","124.1666666666667","","","","129.4333333333333","","","","136.1","","","","","149.0666666666667","","","","159","","","","165.6666666666667","","","","172.1","","","","","183.9666666666667","","","","193.5666666666667","","","","200.9","","","","208.8","","","","214.6666666666667","","","","221.0666666666667","","","","226","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP07.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Transport","Index","Quarterly","Units","","120.5543735534217","","","","122.9666666666667","","","","124.0333333333333","","","","126","","","","","127.3","","","","130.5333333333333","","","","145.8333333333333","","","","148.4","","","","","151.9333333333333","","","","160.7","","","","165.4666666666667","","","","169.5333333333333","","","","","177.2333333333333","","","","192.3","","","","210.0666666666667","","","","230.4","","","","238.7666666666667","","","","270.3","","","","275.2333333333333","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP12.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","7.540147063100671","","","","7.319250028734339","","","","7.392070512980057","","","","2.854912214214463","","","","","4.452239487362045","","","","9.013754755633626","","","","11.83755760368664","","","","16.82403433476395","","","","","26.00732600732604","","","","28.05369127516775","","","","27.99381921194958","","","","26.45113886847906","","","","","23.412343470483","","","","21.74004192872119","","","","21.26760563380279","","","","21.32481115630447","","","","16.68780576191339","","","","14.20699156190804","","","","12.49377799900448","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP04.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Period-over-period percent change","Quarterly","Units","","0.2901185772188241","","","","0.3246792602134019","","","","2.576538344952985","","","","0.472813238770656","","","","","1.117647058823559","","","","2.530541012216405","","","","1.418439716312085","","","","1.258741258741258","","","","","2.20994475138116","","","","1.918918918918946","","","","1.4584990718642","","","","1.254573967590173","","","","","4.80123902942695","","","","2.167487684729114","","","","2.531340405014464","","","","5.925229249941217","","","","2.130965593784683","","","","3.368832862421169","","","","4.436501261564383","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP07.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Transport","Period average, Period-over-period percent change","Quarterly","Units","","-0.02834211773987877","","","","2.001000081656956","","","","0.8674437516941716","","","","1.585595270088713","","","","","1.031746031746032","","","","2.539931919350589","","","","11.72114402451481","","","","1.760000000000023","","","","","2.380952380952358","","","","5.770074594120251","","","","2.966189587222589","","","","2.457695406929854","","","","","4.541879669681479","","","","8.501034417904854","","","","9.239036228115809","","","","9.679466835925086","","","","3.631365740740755","","","","13.20675694541392","","","","1.825132568750758","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Period average, Period-over-period percent change","Quarterly","Units","","0.3477139251059974","","","","0.3702396690961102","","","","0.6209427039232007","","","","1.206171107994446","","","","","3.824833702882482","","","","9.289909236518951","","","","5.911089399120614","","","","8.809963099631044","","","","","16.0661297159813","","","","9.751643535427321","","","","5.407653910149785","","","","4.909234411996811","","","","","13.46674691543789","","","","8.659329001458665","","","","4.613131559677814","","","","3.441437237517523","","","","2.853276192624326","","","","5.460526315789474","","","","1.694739030983562","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Index","Quarterly","Units","","110.4892253040993","","","","112.6","","","","114.4333333333333","","","","117.1333333333333","","","","","120.2666666666667","","","","127.5","","","","130.9333333333333","","","","139.1333333333333","","","","","156.6","","","","169.6","","","","179.7333333333333","","","","187.3666666666667","","","","","208.3","","","","219.4333333333333","","","","226.7","","","","234.8666666666667","","","","242.7333333333333","","","","252.8","","","","255.0333333333333","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Quarterly","Units","","-0.1190707103602073","","","","1.910389624048154","","","","1.62818235642389","","","","2.359452374016896","","","","","2.675014228799147","","","","6.014412416851412","","","","2.692810457516314","","","","6.262729124236254","","","","","12.55390512697655","","","","8.301404853128991","","","","5.974842767295578","","","","4.247032640949593","","","","","11.17238925458102","","","","5.344855176828277","","","","3.311560078991357","","","","3.602411410086767","","","","3.349418109565682","","","","4.147212304312016","","","","0.8834388185653877","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","5.224341829158013","","","","4.755584219180393","","","","2.401491504822789","","","","2.303954834696642","","","","","2.889488853917104","","","","3.877724313614434","","","","5.945336714567456","","","","10.54099274958171","","","","","15.63104114885394","","","","17.0572207084469","","","","21.1436170212766","","","","16.06962663975787","","","","","21.16073561022209","","","","26.55959031657353","","","","25.75192096597147","","","","33.97087589654422","","","","31.79578158880349","","","","38.34835387162039","","","","34.79399441340786","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Quarterly","Units","","-1.263465357808393","","","","1.809740641439852","","","","-0.03083564600675301","","","","1.017890191239975","","","","","1.190839694656488","","","","5.522027761013879","","","","3.345724907063196","","","","4.786939679025953","","","","","4.911539477158702","","","","6.317644097659226","","","","3.077651515151491","","","","3.054662379421269","","","","","5.950523735235122","","","","11.52713504417328","","","","3.941908713692966","","","","2.703683542006913","","","","4.098939929328604","","","","5.414120841819399","","","","1.932056029624859","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change","Quarterly","Units","","0.1751510420414389","","","","0.5672751432904249","","","","0.840074673304294","","","","0.6479481641468685","","","","","2.115266707541386","","","","6.034223956769741","","","","6.455266138165347","","","","7.207446808510693","","","","","11.0642520466385","","","","9.649318740227833","","","","6.966795681401509","","","","5.827461435916969","","","","","7.468058304840779","","","","5.994641661085046","","","","3.696682464454976","","","","3.960999390615494","","","","3.150644783118376","","","","2.756073305867325","","","","2.613023641642472","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.SRP_IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Quarterly","Units","","310.0282685282481","","","","315.9510164018279","","","","321.0952751058244","","","","328.6713651971649","","","","","337.4633709821775","","","","357.7598098688549","","","","367.3936034417939","","","","390.4024696451242","","","","","439.4132252977465","","","","475.8906961079042","","","","504.3244169445399","","","","525.7432395484533","","","","","584.4813207504508","","","","615.7210008801755","","","","636.1109717432894","","","","659.0263059701835","","","","681.0998524091506","","","","709.3465092929139","","","","715.613151714146","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.SRP_POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Quarterly","Units","","-0.1190707103602208","","","","1.910389624048154","","","","1.628182356423886","","","","2.359452374016909","","","","","2.675014228799157","","","","6.014412416851404","","","","2.692810457516312","","","","6.262729124236261","","","","","12.55390512697655","","","","8.301404853128978","","","","5.97484276729558","","","","4.247032640949607","","","","","11.17238925458101","","","","5.344855176828267","","","","3.311560078991355","","","","3.602411410086772","","","","3.349418109565687","","","","4.14721230431202","","","","0.8834388185653825","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.SRP_YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Quarterly","Units","","4.401756928716716","","","","4.64060942989518","","","","5.891551975904414","","","","5.887122947294369","","","","","8.849226099338636","","","","13.23268206039078","","","","14.41887561899215","","","","18.78201479795107","","","","","30.21064301552102","","","","33.01960784313724","","","","37.27087576374746","","","","34.66698610445622","","","","","33.01404853128991","","","","29.38286163522011","","","","26.13130563798222","","","","25.35136096779931","","","","16.53064490318449","","","","15.20583320674468","","","","12.49816203499485","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.WGT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Weight","Monthly","Units","","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.671","4.671","4.671","","4.67","4.67","4.671","4.671"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Index","Monthly","Units","","","150.966185427673","150.966185427673","151","","151","151","151","","151","151","151","","170.2","170.2","170.2","","","170.2","170.2","170.2","","170.2","170.2","170.2","","170.2","170.2","170.2","","189.5","189.5","189.5","","","189.5","189.5","189.5","","189.5","189.5","189.5","","189.5","189.5","189.5","","189.5","189.5","189.5","","","189.5","224.3","224.3","","224.3","224.3","224.3","","224.3","224.3","224.3","","224.3","224.3","224.3","","224.3","249.3","249.3","","249.3","249.3","249.3","","249.3","249.3","249.3","249.330415015155"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP08.WGT_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Communication","Weight, Percent","Monthly","Units","","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.320976790232098","2.320976790232098","2.320976790232098","","2.32023202320232","2.32023202320232","2.320976790232098","2.320976790232098"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.POP_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Period average, Period-over-period percent change","Monthly","Units","","","0","0","0.02239877243450677","","0","0","0","","0","0","0","","12.71523178807947","0","0","","","0","0","0","","0","0","0","","0","0","0","","11.33960047003525","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","","","0","18.36411609498681","0","","0","0","0","","0","0","0","","0","0","0","","0","11.14578689255461","0","","0","0","0","","0","0","0","0.01220016652827918"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Index","Monthly","Units","","","106.824685821969","106.010650735012","105.7","","107.2","108.7","108.4","","108.4","108.3","107.5","","107.9","109.7","109.9","","","110.5","110.5","110.4","","114.8","116.8","118.1","","119.2","120.4","121.8","","124.5","126.2","128","","","130.6","132.7","134","","138.1","141.4","142.9","","143.8","144.6","147","","146.7","149.6","152.4","","","154.6","159.4","161.4","","173.5","176","180.7","","183","183.4","184.7","","185.1","189.2","191.7","","195","195.6","198.6","","203.7","207.8","209.6","","210.2","210.6","212.3","214.105883744227"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP08.WGT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Communication","Weight","Monthly","Units","","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.321","2.321","2.321","","2.32","2.32","2.321","2.321"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.WGT_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Weight, Percent","Monthly","Units","","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.670953290467095","4.670953290467095","4.670953290467095","","4.67046704670467","4.67046704670467","4.670953290467095","4.670953290467095"
